QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,PRODUCTLINE,CUSTOMERNAME,COUNTRY
21,100.0,4,2100.0,16/06/2003,Shipped,2,Planes,Gift Ideas Corp.,USA
35,67.14,5,2349.9,16/06/2003,Shipped,2,Planes,Gift Ideas Corp.,USA
29,59.18,6,1716.22,16/06/2003,Shipped,2,Vintage Cars,Gift Ideas Corp.,USA
21,41.71,7,875.91,16/06/2003,Shipped,2,Planes,Gift Ideas Corp.,USA
22,85.99,8,1891.78,16/06/2003,Shipped,2,Ships,Gift Ideas Corp.,USA
23,100.0,1,2300.0,27/06/2003,Shipped,2,Motorcycles,Euro Shopping Channel,Spain
27,99.67,2,2691.09,27/06/2003,Shipped,2,Planes,Euro Shopping Channel,Spain
49,69.27,3,3394.23,27/06/2003,Shipped,2,Planes,Euro Shopping Channel,Spain
46,77.52,4,3565.92,27/06/2003,Shipped,2,Planes,Euro Shopping Channel,Spain
41,94.1,5,3858.1,27/06/2003,Shipped,2,Planes,Euro Shopping Channel,Spain
49,57.1,6,2797.9,27/06/2003,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
27,50.19,7,1355.13,27/06/2003,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
24,77.64,8,1863.36,27/06/2003,Shipped,2,Planes,Euro Shopping Channel,Spain
20,100.0,1,2000.0,01/07/2003,Shipped,3,Motorcycles,Lyon Souveniers,France
41,94.74,2,3884.34,01/07/2003,Shipped,3,Motorcycles,Lyon Souveniers,France
35,93.54,3,3273.9,01/07/2003,Shipped,3,Motorcycles,Lyon Souveniers,France
31,100.0,4,3100.0,01/07/2003,Shipped,3,Motorcycles,Lyon Souveniers,France
27,100.0,5,2700.0,01/07/2003,Shipped,3,Motorcycles,Lyon Souveniers,France
30,61.78,6,1853.4,01/07/2003,Shipped,3,Motorcycles,Lyon Souveniers,France
43,83.03,7,3570.29,01/07/2003,Shipped,3,Motorcycles,Lyon Souveniers,France
20,35.87,1,717.4,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
47,100.0,2,4700.0,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
48,79.31,3,3806.88,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
29,97.89,4,2838.81,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
48,100.0,5,4800.0,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
27,66.13,6,1785.51,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
42,100.0,7,4200.0,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
24,75.01,8,1800.24,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
42,100.0,9,4200.0,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
45,78.0,10,3510.0,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
23,87.31,11,2008.13,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
31,100.0,12,3100.0,02/07/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
45,50.36,13,2266.2,02/07/2003,Shipped,3,Motorcycles,Mini Gifts Distributors Ltd.,USA
33,40.23,14,1327.59,02/07/2003,Shipped,3,Motorcycles,Mini Gifts Distributors Ltd.,USA
44,96.0,15,4224.0,02/07/2003,Shipped,3,Motorcycles,Mini Gifts Distributors Ltd.,USA
29,61.64,16,1787.56,02/07/2003,Shipped,3,Motorcycles,Mini Gifts Distributors Ltd.,USA
30,89.8,17,2694.0,02/07/2003,Shipped,3,Motorcycles,Mini Gifts Distributors Ltd.,USA
36,100.0,1,3600.0,04/07/2003,Shipped,3,Classic Cars,Alpha Cognac,France
25,100.0,2,2500.0,04/07/2003,Shipped,3,Classic Cars,Alpha Cognac,France
41,100.0,3,4100.0,04/07/2003,Shipped,3,Classic Cars,Alpha Cognac,France
26,49.81,1,1295.06,10/07/2003,Shipped,3,Classic Cars,Reims Collectables,France
44,99.55,2,4380.2,10/07/2003,Shipped,3,Classic Cars,Reims Collectables,France
37,100.0,3,3700.0,10/07/2003,Shipped,3,Classic Cars,Reims Collectables,France
31,100.0,4,3100.0,10/07/2003,Shipped,3,Classic Cars,Reims Collectables,France
46,100.0,1,4600.0,16/07/2003,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
20,90.06,2,1801.2,16/07/2003,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
20,71.2,3,1424.0,16/07/2003,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
29,100.0,4,2900.0,16/07/2003,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
30,100.0,5,3000.0,16/07/2003,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
49,43.13,6,2113.37,16/07/2003,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
31,100.0,7,3100.0,16/07/2003,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
41,100.0,8,4100.0,16/07/2003,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
47,100.0,1,4700.0,24/07/2003,Shipped,3,Trucks and Buses,Technics Stores Inc.,USA
46,61.99,2,2851.54,24/07/2003,Shipped,3,Trucks and Buses,Technics Stores Inc.,USA
26,100.0,3,2600.0,24/07/2003,Shipped,3,Trucks and Buses,Technics Stores Inc.,USA
26,100.0,4,2600.0,24/07/2003,Shipped,3,Classic Cars,Technics Stores Inc.,USA
40,100.0,5,4000.0,24/07/2003,Shipped,3,Trucks and Buses,Technics Stores Inc.,USA
36,100.0,6,3600.0,24/07/2003,Shipped,3,Classic Cars,Technics Stores Inc.,USA
28,60.76,7,1701.28,24/07/2003,Shipped,3,Trucks and Buses,Technics Stores Inc.,USA
38,100.0,8,3800.0,24/07/2003,Shipped,3,Trucks and Buses,Technics Stores Inc.,USA
29,43.27,9,1254.83,24/07/2003,Shipped,3,Vintage Cars,Technics Stores Inc.,USA
32,100.0,10,3200.0,24/07/2003,Shipped,3,Trucks and Buses,Technics Stores Inc.,USA
37,100.0,11,3700.0,24/07/2003,Shipped,3,Classic Cars,Technics Stores Inc.,USA
40,94.62,1,3784.8,01/08/2003,Shipped,3,Classic Cars,Suominen Souveniers,Finland
20,54.33,2,1086.6,01/08/2003,Shipped,3,Classic Cars,Suominen Souveniers,Finland
44,100.0,3,4400.0,01/08/2003,Shipped,3,Trucks and Buses,Suominen Souveniers,Finland
39,100.0,4,3900.0,01/08/2003,Shipped,3,Classic Cars,Suominen Souveniers,Finland
21,100.0,5,2100.0,01/08/2003,Shipped,3,Trucks and Buses,Suominen Souveniers,Finland
21,42.43,6,891.03,01/08/2003,Shipped,3,Classic Cars,Suominen Souveniers,Finland
24,45.99,7,1103.76,01/08/2003,Shipped,3,Trucks and Buses,Suominen Souveniers,Finland
47,100.0,8,4700.0,01/08/2003,Shipped,3,Trucks and Buses,Suominen Souveniers,Finland
34,100.0,9,3400.0,01/08/2003,Shipped,3,Classic Cars,Suominen Souveniers,Finland
49,98.25,1,4814.25,08/08/2003,Shipped,3,Vintage Cars,Mini Gifts Distributors Ltd.,USA
41,64.0,2,2624.0,08/08/2003,Shipped,3,Ships,Mini Gifts Distributors Ltd.,USA
21,100.0,3,2100.0,08/08/2003,Shipped,3,Ships,Mini Gifts Distributors Ltd.,USA
38,85.41,4,3245.58,08/08/2003,Shipped,3,Ships,Mini Gifts Distributors Ltd.,USA
39,44.23,5,1724.97,08/08/2003,Shipped,3,Ships,Mini Gifts Distributors Ltd.,USA
33,100.0,6,3300.0,08/08/2003,Shipped,3,Ships,Mini Gifts Distributors Ltd.,USA
24,70.22,7,1685.28,08/08/2003,Shipped,3,Vintage Cars,Mini Gifts Distributors Ltd.,USA
47,100.0,8,4700.0,08/08/2003,Shipped,3,Vintage Cars,Mini Gifts Distributors Ltd.,USA
43,84.01,9,3612.43,08/08/2003,Shipped,3,Ships,Mini Gifts Distributors Ltd.,USA
22,97.81,10,2151.82,08/08/2003,Shipped,3,Trains,Mini Gifts Distributors Ltd.,USA
46,100.0,11,4600.0,08/08/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
33,100.0,12,3300.0,08/08/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
33,100.0,13,3300.0,08/08/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
42,49.79,14,2091.18,08/08/2003,Shipped,3,Trains,Mini Gifts Distributors Ltd.,USA
24,100.0,15,2400.0,08/08/2003,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
42,74.57,16,3131.94,08/08/2003,Shipped,3,Trains,Mini Gifts Distributors Ltd.,USA
34,36.66,1,1246.44,10/08/2003,Shipped,3,Vintage Cars,Mini Creations Ltd.,USA
36,100.0,2,3600.0,10/08/2003,Shipped,3,Planes,Mini Creations Ltd.,USA
28,96.0,3,2688.0,10/08/2003,Shipped,3,Planes,Mini Creations Ltd.,USA
26,82.77,4,2152.02,10/08/2003,Shipped,3,Planes,Mini Creations Ltd.,USA
34,85.87,5,2919.58,10/08/2003,Shipped,3,Planes,Mini Creations Ltd.,USA
28,66.19,6,1853.32,10/08/2003,Shipped,3,Planes,Mini Creations Ltd.,USA
32,100.0,7,3200.0,10/08/2003,Shipped,3,Planes,Mini Creations Ltd.,USA
27,60.97,8,1646.19,10/08/2003,Shipped,3,Planes,Mini Creations Ltd.,USA
33,77.59,9,2560.47,10/08/2003,Shipped,3,Vintage Cars,Mini Creations Ltd.,USA
37,50.65,10,1874.05,10/08/2003,Shipped,3,Planes,Mini Creations Ltd.,USA
26,100.0,11,2600.0,10/08/2003,Shipped,3,Ships,Mini Creations Ltd.,USA
34,100.0,12,3400.0,10/08/2003,Shipped,3,Vintage Cars,Mini Creations Ltd.,USA
46,74.84,13,3442.64,10/08/2003,Shipped,3,Ships,Mini Creations Ltd.,USA
23,80.51,14,1851.73,10/08/2003,Shipped,3,Vintage Cars,Mini Creations Ltd.,USA
49,100.0,15,4900.0,10/08/2003,Shipped,3,Classic Cars,Mini Creations Ltd.,USA
31,85.29,16,2643.99,10/08/2003,Shipped,3,Ships,Mini Creations Ltd.,USA
20,81.86,1,1637.2,13/08/2003,Shipped,3,Vintage Cars,Royale Belge,Belgium
31,35.8,1,1109.8,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
38,81.36,2,3091.68,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
27,60.95,3,1645.65,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
27,100.0,4,2700.0,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
49,100.0,5,4900.0,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
45,83.26,6,3746.7,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
43,95.8,7,4119.4,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
33,100.0,8,3300.0,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
37,100.0,9,3700.0,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
30,49.67,10,1490.1,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
47,83.03,11,3902.41,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
33,93.9,12,3098.7,25/08/2003,Shipped,3,Motorcycles,Toys4GrownUps.com,USA
20,100.0,13,2000.0,25/08/2003,Shipped,3,Planes,Toys4GrownUps.com,USA
30,85.32,14,2559.6,25/08/2003,Shipped,3,Planes,Toys4GrownUps.com,USA
33,84.77,15,2797.41,25/08/2003,Shipped,3,Planes,Toys4GrownUps.com,USA
40,87.54,16,3501.6,25/08/2003,Shipped,3,Planes,Toys4GrownUps.com,USA
29,100.0,1,2900.0,03/09/2003,Shipped,3,Classic Cars,Gift Ideas Corp.,USA
47,67.14,2,3155.58,03/09/2003,Shipped,3,Motorcycles,Gift Ideas Corp.,USA
25,42.67,1,1066.75,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
23,100.0,2,2300.0,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
26,82.39,3,2142.14,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
33,97.89,4,3230.37,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
31,100.0,5,3100.0,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
30,68.58,6,2057.4,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
48,100.0,7,4800.0,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
21,63.84,8,1340.64,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
37,100.0,9,3700.0,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
36,86.04,10,3097.44,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
31,64.67,11,2004.77,05/09/2003,Shipped,3,Classic Cars,Collectables For Less Inc.,USA
34,100.0,1,3400.0,11/09/2003,Shipped,3,Vintage Cars,"Anna's Decorations, Ltd",Australia
29,81.25,2,2356.25,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
34,100.0,3,3400.0,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
21,73.6,4,1545.6,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
31,73.62,5,2282.22,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
25,60.26,6,1506.5,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
27,100.0,7,2700.0,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
47,56.85,8,2671.95,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
47,100.0,9,4700.0,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
27,100.0,10,2700.0,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
28,100.0,11,2800.0,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
25,100.0,12,2500.0,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
23,100.0,13,2300.0,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
32,100.0,14,3200.0,11/09/2003,Shipped,3,Classic Cars,"Anna's Decorations, Ltd",Australia
20,90.57,1,1811.4,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
42,94.25,2,3958.5,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
30,58.22,3,1746.6,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
50,100.0,4,5000.0,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
23,100.0,5,2300.0,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
49,49.28,6,2414.72,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
36,33.19,7,1194.84,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
33,100.0,8,3300.0,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
26,38.98,9,1013.48,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
24,62.36,10,1496.64,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
34,100.0,11,3400.0,12/09/2003,Shipped,3,Vintage Cars,Signal Collectibles Ltd.,USA
20,100.0,1,2000.0,19/09/2003,Shipped,3,Classic Cars,"Dragon Souveniers, Ltd.",Singapore
49,100.0,2,4900.0,19/09/2003,Shipped,3,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore
20,100.0,3,2000.0,19/09/2003,Shipped,3,Classic Cars,"Dragon Souveniers, Ltd.",Singapore
49,58.18,4,2850.82,19/09/2003,Shipped,3,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore
30,100.0,5,3000.0,19/09/2003,Shipped,3,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore
30,42.76,6,1282.8,19/09/2003,Shipped,3,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore
34,100.0,7,3400.0,19/09/2003,Shipped,3,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore
45,100.0,8,4500.0,19/09/2003,Shipped,3,Classic Cars,"Dragon Souveniers, Ltd.",Singapore
47,91.18,9,4285.46,19/09/2003,Shipped,3,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore
26,100.0,10,2600.0,19/09/2003,Shipped,3,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore
30,49.97,11,1499.1,19/09/2003,Shipped,3,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore
26,100.0,1,2600.0,21/09/2003,Shipped,3,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland
43,100.0,2,4300.0,21/09/2003,Shipped,3,Classic Cars,"Oulu Toy Supplies, Inc.",Finland
24,100.0,3,2400.0,21/09/2003,Shipped,3,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland
30,40.31,4,1209.3,21/09/2003,Shipped,3,Classic Cars,"Oulu Toy Supplies, Inc.",Finland
41,63.85,5,2617.85,21/09/2003,Shipped,3,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland
49,100.0,6,4900.0,21/09/2003,Shipped,3,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland
21,100.0,7,2100.0,21/09/2003,Shipped,3,Classic Cars,"Oulu Toy Supplies, Inc.",Finland
42,100.0,8,4200.0,21/09/2003,Shipped,3,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland
39,69.28,9,2701.92,21/09/2003,Shipped,3,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland
27,100.0,10,2700.0,21/09/2003,Shipped,3,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland
35,100.0,1,3500.0,25/09/2003,Shipped,3,Classic Cars,"Australian Gift Network, Co",Australia
33,50.95,2,1681.35,25/09/2003,Shipped,3,Trains,"Australian Gift Network, Co",Australia
23,100.0,3,2300.0,25/09/2003,Shipped,3,Classic Cars,"Australian Gift Network, Co",Australia
25,65.31,4,1632.75,25/09/2003,Shipped,3,Classic Cars,"Australian Gift Network, Co",Australia
43,64.67,1,2780.81,28/09/2003,Shipped,3,Ships,Euro Shopping Channel,Spain
50,88.15,2,4407.5,28/09/2003,Shipped,3,Ships,Euro Shopping Channel,Spain
20,100.0,3,2000.0,28/09/2003,Shipped,3,Ships,Euro Shopping Channel,Spain
50,60.06,4,3003.0,28/09/2003,Shipped,3,Ships,Euro Shopping Channel,Spain
40,100.0,5,4000.0,28/09/2003,Shipped,3,Ships,Euro Shopping Channel,Spain
22,83.38,6,1834.36,28/09/2003,Shipped,3,Vintage Cars,Euro Shopping Channel,Spain
31,100.0,7,3100.0,28/09/2003,Shipped,3,Vintage Cars,Euro Shopping Channel,Spain
31,87.48,8,2711.88,28/09/2003,Shipped,3,Ships,Euro Shopping Channel,Spain
29,88.74,9,2573.46,28/09/2003,Shipped,3,Trains,Euro Shopping Channel,Spain
49,100.0,10,4900.0,28/09/2003,Shipped,3,Classic Cars,Euro Shopping Channel,Spain
20,100.0,11,2000.0,28/09/2003,Shipped,3,Classic Cars,Euro Shopping Channel,Spain
42,100.0,12,4200.0,28/09/2003,Shipped,3,Classic Cars,Euro Shopping Channel,Spain
31,57.41,13,1779.71,28/09/2003,Shipped,3,Trains,Euro Shopping Channel,Spain
36,64.33,1,2315.88,02/10/2003,Shipped,4,Ships,Boards & Toys Co.,USA
31,91.17,2,2826.27,02/10/2003,Shipped,4,Vintage Cars,Boards & Toys Co.,USA
41,92.4,1,3788.4,04/10/2003,Shipped,4,Classic Cars,"Blauer See Auto, Co.",Germany
23,100.0,2,2300.0,04/10/2003,Shipped,4,Classic Cars,"Blauer See Auto, Co.",Germany
29,100.0,3,2900.0,04/10/2003,Shipped,4,Classic Cars,"Blauer See Auto, Co.",Germany
31,58.78,4,1822.18,04/10/2003,Shipped,4,Classic Cars,"Blauer See Auto, Co.",Germany
33,100.0,5,3300.0,04/10/2003,Shipped,4,Classic Cars,"Blauer See Auto, Co.",Germany
22,76.61,6,1685.42,04/10/2003,Shipped,4,Classic Cars,"Blauer See Auto, Co.",Germany
23,100.0,7,2300.0,04/10/2003,Shipped,4,Classic Cars,"Blauer See Auto, Co.",Germany
49,78.8,8,3861.2,04/10/2003,Shipped,4,Classic Cars,"Blauer See Auto, Co.",Germany
27,72.02,1,1944.54,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
22,96.37,2,2120.14,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
22,51.32,3,1129.04,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
32,100.0,4,3200.0,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
22,100.0,5,2200.0,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
39,100.0,6,3900.0,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
47,100.0,7,4700.0,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
37,100.0,8,3700.0,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
23,100.0,9,2300.0,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
48,34.36,10,1649.28,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
50,100.0,11,5000.0,05/10/2003,Shipped,4,Classic Cars,"Norway Gifts By Mail, Co.",Norway
43,100.0,1,4300.0,06/10/2003,Shipped,4,Vintage Cars,"UK Collectables, Ltd.",UK
43,86.4,1,3715.2,06/10/2003,Shipped,4,Planes,"Toys of Finland, Co.",Finland
38,89.27,2,3392.26,06/10/2003,Shipped,4,Vintage Cars,"UK Collectables, Ltd.",UK
20,100.0,2,2000.0,06/10/2003,Shipped,4,Planes,"Toys of Finland, Co.",Finland
23,72.7,3,1672.1,06/10/2003,Shipped,4,Classic Cars,"UK Collectables, Ltd.",UK
44,85.87,3,3778.28,06/10/2003,Shipped,4,Planes,"Toys of Finland, Co.",Finland
45,100.0,4,4500.0,06/10/2003,Shipped,4,Classic Cars,"UK Collectables, Ltd.",UK
44,77.11,4,3392.84,06/10/2003,Shipped,4,Planes,"Toys of Finland, Co.",Finland
38,100.0,5,3800.0,06/10/2003,Shipped,4,Planes,"Toys of Finland, Co.",Finland
49,100.0,5,4900.0,06/10/2003,Shipped,4,Classic Cars,"UK Collectables, Ltd.",UK
23,72.62,6,1670.26,06/10/2003,Shipped,4,Planes,"Toys of Finland, Co.",Finland
48,74.48,6,3575.04,06/10/2003,Shipped,4,Classic Cars,"UK Collectables, Ltd.",UK
34,55.89,7,1900.26,06/10/2003,Shipped,4,Vintage Cars,"Toys of Finland, Co.",Finland
34,49.16,8,1671.44,06/10/2003,Shipped,4,Planes,"Toys of Finland, Co.",Finland
32,91.43,9,2925.76,06/10/2003,Shipped,4,Ships,"Toys of Finland, Co.",Finland
29,100.0,10,2900.0,06/10/2003,Shipped,4,Vintage Cars,"Toys of Finland, Co.",Finland
44,79.14,11,3482.16,06/10/2003,Shipped,4,Ships,"Toys of Finland, Co.",Finland
37,67.93,12,2513.41,06/10/2003,Shipped,4,Vintage Cars,"Toys of Finland, Co.",Finland
32,100.0,13,3200.0,06/10/2003,Shipped,4,Classic Cars,"Toys of Finland, Co.",Finland
20,41.02,1,820.4,08/10/2003,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
48,100.0,2,4800.0,08/10/2003,Shipped,4,Planes,Euro Shopping Channel,Spain
22,67.03,1,1474.66,10/10/2003,Shipped,4,Motorcycles,Baane Mini Imports,Norway
50,69.8,1,3490.0,10/10/2003,Shipped,4,Classic Cars,Corporate Gift Ideas Co.,USA
41,100.0,2,4100.0,10/10/2003,Shipped,4,Classic Cars,Corporate Gift Ideas Co.,USA
24,73.42,3,1762.08,10/10/2003,Shipped,4,Classic Cars,Corporate Gift Ideas Co.,USA
25,100.0,4,2500.0,10/10/2003,Shipped,4,Classic Cars,Corporate Gift Ideas Co.,USA
21,81.21,5,1705.41,10/10/2003,Shipped,4,Classic Cars,Corporate Gift Ideas Co.,USA
23,67.1,6,1543.3,10/10/2003,Shipped,4,Classic Cars,Corporate Gift Ideas Co.,USA
32,100.0,7,3200.0,10/10/2003,Shipped,4,Classic Cars,Corporate Gift Ideas Co.,USA
21,64.66,8,1357.86,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
35,35.4,9,1239.0,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
31,71.6,10,2219.6,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
27,80.34,11,2169.18,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
23,100.0,12,2300.0,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
38,100.0,13,3800.0,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
49,100.0,14,4900.0,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
44,100.0,15,4400.0,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
22,100.0,16,2200.0,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
37,100.0,17,3700.0,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
42,51.48,18,2162.16,10/10/2003,Shipped,4,Motorcycles,Corporate Gift Ideas Co.,USA
20,100.0,1,2000.0,11/10/2003,Shipped,4,Classic Cars,"Men 'R' US Retailers, Ltd.",USA
42,37.0,2,1554.0,11/10/2003,Shipped,4,Classic Cars,"Men 'R' US Retailers, Ltd.",USA
35,100.0,3,3500.0,11/10/2003,Shipped,4,Classic Cars,"Men 'R' US Retailers, Ltd.",USA
38,88.55,4,3364.9,11/10/2003,Shipped,4,Classic Cars,"Men 'R' US Retailers, Ltd.",USA
50,100.0,5,5000.0,11/10/2003,Shipped,4,Classic Cars,"Men 'R' US Retailers, Ltd.",USA
46,100.0,6,4600.0,11/10/2003,Shipped,4,Classic Cars,"Men 'R' US Retailers, Ltd.",USA
25,80.54,1,2013.5,17/10/2003,Shipped,4,Classic Cars,Heintze Collectables,Denmark
25,100.0,2,2500.0,17/10/2003,Shipped,4,Classic Cars,Heintze Collectables,Denmark
20,100.0,3,2000.0,17/10/2003,Shipped,4,Classic Cars,Heintze Collectables,Denmark
20,77.05,4,1541.0,17/10/2003,Shipped,4,Classic Cars,Heintze Collectables,Denmark
37,72.76,5,2692.12,17/10/2003,Shipped,4,Classic Cars,Heintze Collectables,Denmark
30,100.0,6,3000.0,17/10/2003,Shipped,4,Classic Cars,Heintze Collectables,Denmark
23,53.33,7,1226.59,17/10/2003,Shipped,4,Classic Cars,Heintze Collectables,Denmark
43,100.0,8,4300.0,17/10/2003,Shipped,4,Classic Cars,Heintze Collectables,Denmark
23,100.0,9,2300.0,17/10/2003,Shipped,4,Classic Cars,Heintze Collectables,Denmark
36,100.0,10,3600.0,17/10/2003,Shipped,4,Classic Cars,Heintze Collectables,Denmark
